ID,condition,RT
ldt2_s07,word,0.49881277854377915
ldt2_s07,word,0.5395665689161381
ldt2_s07,word,0.5321327631172448
ldt2_s07,word,0.5008938750424319
ldt2_s07,word,0.596967158833491
ldt2_s07,word,0.43890327503258786
ldt2_s07,word,0.5348756318768263
ldt2_s07,word,0.43783041234410497
ldt2_s07,word,0.5564018944427666
ldt2_s07,word,0.5897826468586049
ldt2_s07,word,0.5365768650233603
ldt2_s07,word,0.5546768239209031
ldt2_s07,word,0.5223753139476193
ldt2_s07,word,0.6094188784980901
ldt2_s07,word,0.5654079212563329
ldt2_s07,word,0.5676994420178346
ldt2_s07,word,0.5471043138617318
ldt2_s07,word,0.5380440211697547
ldt2_s07,word,0.49437706465430264
ldt2_s07,word,0.6087965196466287
ldt2_s07,word,0.545426512085374
ldt2_s07,word,0.5695738970065847
ldt2_s07,word,0.5329114261140572
ldt2_s07,word,0.4837113571672999
ldt2_s07,word,0.5583051581955496
ldt2_s07,nonword,0.87884501090949
ldt2_s07,nonword,0.8044240354719945
ldt2_s07,nonword,0.7149492739249739
ldt2_s07,nonword,0.7702402242667488
ldt2_s07,nonword,0.7836758044665039
ldt2_s07,nonword,0.908422318322292
ldt2_s07,nonword,0.812388125200261
ldt2_s07,nonword,0.7928938157970735
ldt2_s07,nonword,0.8178878256457116
ldt2_s07,nonword,0.8414042147647437
ldt2_s07,nonword,0.7541617763050128
ldt2_s07,nonword,0.8814949393895489
ldt2_s07,nonword,0.878164269829056
ldt2_s07,nonword,0.8000059076487704
ldt2_s07,nonword,0.8857505023507157
ldt2_s07,nonword,0.918058531654497
ldt2_s07,nonword,0.7757844493991701
ldt2_s07,nonword,0.756501114696572
ldt2_s07,nonword,0.766614144483934
ldt2_s07,nonword,0.8173890898873472
ldt2_s07,nonword,0.7955161467273941
ldt2_s07,nonword,0.8084776143546394
ldt2_s07,nonword,0.8445206129800058
ldt2_s07,nonword,0.7886757030808131
ldt2_s07,nonword,0.782464567108612
