ID,condition,RT
ldt2_s10,word,0.6893361956488493
ldt2_s10,word,0.6686890630933691
ldt2_s10,word,0.5106278224967822
ldt2_s10,word,0.6350021515338878
ldt2_s10,word,0.582414961560368
ldt2_s10,word,0.6383637687159319
ldt2_s10,word,0.5833758106400608
ldt2_s10,word,0.5942180623700378
ldt2_s10,word,0.5633431430779803
ldt2_s10,word,0.6518291873568814
ldt2_s10,word,0.6192430536713095
ldt2_s10,word,0.5723328060204496
ldt2_s10,word,0.6150078804695773
ldt2_s10,word,0.5901107263457415
ldt2_s10,word,0.6790266482689971
ldt2_s10,word,0.6874248309021798
ldt2_s10,word,0.6217163363436007
ldt2_s10,word,0.598219061821519
ldt2_s10,word,0.6216053117277794
ldt2_s10,word,0.6194150649408059
ldt2_s10,word,0.5975094184931083
ldt2_s10,word,0.5859881932222809
ldt2_s10,word,0.6559298737969549
ldt2_s10,word,0.6417084519370995
ldt2_s10,word,0.5152613281844611
ldt2_s10,nonword,0.5441913340398533
ldt2_s10,nonword,0.6000380831248973
ldt2_s10,nonword,0.7354319455301319
ldt2_s10,nonword,0.5524391693575281
ldt2_s10,nonword,0.5551793468219951
ldt2_s10,nonword,0.6972984709535919
ldt2_s10,nonword,0.5569812090134408
ldt2_s10,nonword,0.7179479828024509
ldt2_s10,nonword,0.6339701419452651
ldt2_s10,nonword,0.6374982243236896
ldt2_s10,nonword,0.6038314480224899
ldt2_s10,nonword,0.6352480930075582
ldt2_s10,nonword,0.594505210247976
ldt2_s10,nonword,0.5607489511399057
ldt2_s10,nonword,0.6152006343728137
ldt2_s10,nonword,0.5995736179540588
ldt2_s10,nonword,0.6205284873929067
ldt2_s10,nonword,0.5998667979568865
ldt2_s10,nonword,0.6920445154085431
ldt2_s10,nonword,0.6210429380519311
ldt2_s10,nonword,0.7629668127703705
ldt2_s10,nonword,0.6676287366206525
ldt2_s10,nonword,0.5780689169941698
ldt2_s10,nonword,0.6061739019418559
ldt2_s10,nonword,0.4987581817574906
