ID,condition,RT
ldt2_s08,word,0.5518602119567322
ldt2_s08,word,0.5602283300323637
ldt2_s08,word,0.5660959252251737
ldt2_s08,word,0.6276592419667665
ldt2_s08,word,0.566161972248327
ldt2_s08,word,0.6175586425456362
ldt2_s08,word,0.4622023168490435
ldt2_s08,word,0.5421550341849601
ldt2_s08,word,0.48568820014965053
ldt2_s08,word,0.49331701416442086
ldt2_s08,word,0.6610786073484295
ldt2_s08,word,0.5562234543644108
ldt2_s08,word,0.617216150475235
ldt2_s08,word,0.5853011855959727
ldt2_s08,word,0.5903713779349271
ldt2_s08,word,0.5483035467700134
ldt2_s08,word,0.6188320999128941
ldt2_s08,word,0.5094615574611105
ldt2_s08,word,0.6032860229647026
ldt2_s08,word,0.5248691282450293
ldt2_s08,word,0.5715266144516008
ldt2_s08,word,0.6082930841766799
ldt2_s08,word,0.527595750133718
ldt2_s08,word,0.6067840747724736
ldt2_s08,word,0.47775852210978764
ldt2_s08,nonword,1.1137241355730025
ldt2_s08,nonword,1.1108057458886387
ldt2_s08,nonword,1.0993196997580597
ldt2_s08,nonword,1.0261174517902516
ldt2_s08,nonword,1.0790173675164765
ldt2_s08,nonword,1.0533953175537598
ldt2_s08,nonword,1.094196226167707
ldt2_s08,nonword,1.0873605194001326
ldt2_s08,nonword,1.0693937911727518
ldt2_s08,nonword,1.05189649081828
ldt2_s08,nonword,0.9367801629057549
ldt2_s08,nonword,1.0918802634694866
ldt2_s08,nonword,1.0987267401970737
ldt2_s08,nonword,1.16544844896127
ldt2_s08,nonword,0.9846181314847167
ldt2_s08,nonword,1.034157098631112
ldt2_s08,nonword,1.0608190305682275
ldt2_s08,nonword,1.0578480207256282
ldt2_s08,nonword,1.187102545813192
ldt2_s08,nonword,1.2086923034710826
ldt2_s08,nonword,1.0933221543916154
ldt2_s08,nonword,1.1243957835106908
ldt2_s08,nonword,1.1035112796822373
ldt2_s08,nonword,1.045541556666959
ldt2_s08,nonword,0.9537710149809862
