ID,condition,RT
ldt_s02,word,0.5962703288989379
ldt_s02,word,0.5269558713900843
ldt_s02,word,0.6137010214337472
ldt_s02,word,0.6229919138383881
ldt_s02,word,0.6250147478057559
ldt_s02,word,0.545815453137037
ldt_s02,word,0.702169669040276
ldt_s02,word,0.6106772730642895
ldt_s02,word,0.7738836155572759
ldt_s02,word,0.5903646154705491
ldt_s02,word,0.5450241536583026
ldt_s02,word,0.6363289545282275
ldt_s02,word,0.8435876445579966
ldt_s02,word,0.6188450884191365
ldt_s02,word,0.6308140526244708
ldt_s02,word,0.577535567310945
ldt_s02,word,0.674870071118028
ldt_s02,word,0.49447309357648783
ldt_s02,word,0.6237079281436879
ldt_s02,word,0.57471462915278
ldt_s02,word,0.6731587597000765
ldt_s02,word,0.7395629650218942
ldt_s02,word,0.7133755476364289
ldt_s02,word,0.6156323113995656
ldt_s02,word,0.6158487300257554
ldt_s02,nonword,0.7820219716053234
ldt_s02,nonword,0.8236289615637452
ldt_s02,nonword,0.9041207917369456
ldt_s02,nonword,0.9552075092049891
ldt_s02,nonword,0.6186478626166864
ldt_s02,nonword,0.9471223900602624
ldt_s02,nonword,0.5046835433360936
ldt_s02,nonword,0.5963473621490613
ldt_s02,nonword,0.7923111657158283
ldt_s02,nonword,0.9024943069097615
ldt_s02,nonword,0.8795175079485974
ldt_s02,nonword,0.7623832173537649
ldt_s02,nonword,0.9135826205689819
ldt_s02,nonword,0.7487456693488759
ldt_s02,nonword,0.7960686806549739
ldt_s02,nonword,0.8098981611050369
ldt_s02,nonword,0.6402252965184576
ldt_s02,nonword,0.838583722256986
ldt_s02,nonword,1.0139371400085768
ldt_s02,nonword,0.8022414059151198
ldt_s02,nonword,0.7576386475145358
ldt_s02,nonword,0.7276692138051983
ldt_s02,nonword,0.6331317500199264
ldt_s02,nonword,0.8603863862446663
ldt_s02,nonword,0.7683602768886166
