ID,condition,RT
ldt2_s12,word,0.6166206432946639
ldt2_s12,word,0.5233230908958156
ldt2_s12,word,0.6566103875318617
ldt2_s12,word,0.48563445877253836
ldt2_s12,word,0.5159273012894499
ldt2_s12,word,0.5764413807742144
ldt2_s12,word,0.6055707809649462
ldt2_s12,word,0.6133960964043679
ldt2_s12,word,0.6663261286837138
ldt2_s12,word,0.5193822761643606
ldt2_s12,word,0.5696067749608945
ldt2_s12,word,0.5183400683682325
ldt2_s12,word,0.45335974959577424
ldt2_s12,word,0.6114464765925358
ldt2_s12,word,0.6005068747411892
ldt2_s12,word,0.5690533991878236
ldt2_s12,word,0.5283029494916008
ldt2_s12,word,0.578782858679676
ldt2_s12,word,0.5222379986296837
ldt2_s12,word,0.5302980729900075
ldt2_s12,word,0.6197683454032081
ldt2_s12,word,0.5254905388874469
ldt2_s12,word,0.6151560644665612
ldt2_s12,word,0.49841700839820147
ldt2_s12,word,0.5113797520647975
ldt2_s12,nonword,0.8302530256443251
ldt2_s12,nonword,0.7758123739038443
ldt2_s12,nonword,0.7754545415711882
ldt2_s12,nonword,0.8739011879430302
ldt2_s12,nonword,0.7617833820871246
ldt2_s12,nonword,0.7737412112117388
ldt2_s12,nonword,0.7102778328291297
ldt2_s12,nonword,0.7744030056961461
ldt2_s12,nonword,0.6884979957605166
ldt2_s12,nonword,0.7584508772321833
ldt2_s12,nonword,0.9082935852328986
ldt2_s12,nonword,0.7433792942283597
ldt2_s12,nonword,0.8040723775898874
ldt2_s12,nonword,0.7318068099774795
ldt2_s12,nonword,0.7730758463329882
ldt2_s12,nonword,0.7633903993492817
ldt2_s12,nonword,0.7184861556173745
ldt2_s12,nonword,0.7875661562498946
ldt2_s12,nonword,0.8183295043984642
ldt2_s12,nonword,0.7500610944924305
ldt2_s12,nonword,0.7656798394000872
ldt2_s12,nonword,0.8134582063796915
ldt2_s12,nonword,0.83912276103531
ldt2_s12,nonword,0.757295901668313
ldt2_s12,nonword,0.761393429986968
