ID,condition,RT
ldt2_s02,word,0.6211246203416034
ldt2_s02,word,0.607319940377057
ldt2_s02,word,0.6382667278259001
ldt2_s02,word,0.6536175699312963
ldt2_s02,word,0.6803376972157538
ldt2_s02,word,0.5344544422585211
ldt2_s02,word,0.6036429483329221
ldt2_s02,word,0.581415365565809
ldt2_s02,word,0.6025757130455246
ldt2_s02,word,0.6103407365609507
ldt2_s02,word,0.5659827094652108
ldt2_s02,word,0.6187305046046028
ldt2_s02,word,0.5963042849600152
ldt2_s02,word,0.5885339577380717
ldt2_s02,word,0.6258687479638088
ldt2_s02,word,0.659963010001685
ldt2_s02,word,0.6211775284790175
ldt2_s02,word,0.6176299390572955
ldt2_s02,word,0.7600298985823042
ldt2_s02,word,0.6141207942955959
ldt2_s02,word,0.6725473435080506
ldt2_s02,word,0.6266649162119788
ldt2_s02,word,0.6459624360395466
ldt2_s02,word,0.579212741275128
ldt2_s02,word,0.567965869654401
ldt2_s02,nonword,0.758273288981423
ldt2_s02,nonword,0.7474320945800882
ldt2_s02,nonword,0.7557103488230137
ldt2_s02,nonword,0.8310227853977764
ldt2_s02,nonword,0.7561203403153145
ldt2_s02,nonword,0.7539278707031609
ldt2_s02,nonword,0.7883760130910274
ldt2_s02,nonword,0.8529185862574766
ldt2_s02,nonword,0.6693480711815043
ldt2_s02,nonword,0.7625760486803445
ldt2_s02,nonword,0.816341592154883
ldt2_s02,nonword,0.6909220172059978
ldt2_s02,nonword,0.7929314265870354
ldt2_s02,nonword,0.7798307247915321
ldt2_s02,nonword,0.8059430081582554
ldt2_s02,nonword,0.6493528651101614
ldt2_s02,nonword,0.818466870690373
ldt2_s02,nonword,0.804479951346997
ldt2_s02,nonword,0.6878532320702769
ldt2_s02,nonword,0.7544893971371587
ldt2_s02,nonword,0.7377289196455123
ldt2_s02,nonword,0.6872171008201787
ldt2_s02,nonword,0.7525074670983943
ldt2_s02,nonword,0.8213545189805832
ldt2_s02,nonword,0.8192755762264868
