ID,condition,RT
ldt2_s05,word,0.653381751615345
ldt2_s05,word,0.6687339258812
ldt2_s05,word,0.7353040274987708
ldt2_s05,word,0.6732682526001648
ldt2_s05,word,0.6011315196444594
ldt2_s05,word,0.6817459350742365
ldt2_s05,word,0.7259330223554953
ldt2_s05,word,0.6420557162326901
ldt2_s05,word,0.6402469679838156
ldt2_s05,word,0.7265238159113451
ldt2_s05,word,0.7211803886431103
ldt2_s05,word,0.6732493652683431
ldt2_s05,word,0.6415502200587566
ldt2_s05,word,0.7180654818039206
ldt2_s05,word,0.7872251329077143
ldt2_s05,word,0.6586942432533799
ldt2_s05,word,0.7356741994818203
ldt2_s05,word,0.6568154052124752
ldt2_s05,word,0.6455941965680702
ldt2_s05,word,0.7045891394891971
ldt2_s05,word,0.7422367302574157
ldt2_s05,word,0.623024286619656
ldt2_s05,word,0.6769499027813214
ldt2_s05,word,0.6940851528826264
ldt2_s05,word,0.6836864403268619
ldt2_s05,nonword,0.7493724139309621
ldt2_s05,nonword,0.7584497584739878
ldt2_s05,nonword,0.7970552737169249
ldt2_s05,nonword,0.7564576390190906
ldt2_s05,nonword,0.7144884437612505
ldt2_s05,nonword,0.782753552936233
ldt2_s05,nonword,0.7257906988011932
ldt2_s05,nonword,0.7944858422036597
ldt2_s05,nonword,0.7626521594418675
ldt2_s05,nonword,0.7233132986822983
ldt2_s05,nonword,0.7366550934685484
ldt2_s05,nonword,0.6993411412832009
ldt2_s05,nonword,0.7893204542415481
ldt2_s05,nonword,0.7390907977893741
ldt2_s05,nonword,0.7354186299260301
ldt2_s05,nonword,0.7748973528328543
ldt2_s05,nonword,0.7692533719306336
ldt2_s05,nonword,0.7418146725611028
ldt2_s05,nonword,0.8204444956684604
ldt2_s05,nonword,0.6914117338384558
ldt2_s05,nonword,0.7444406867202654
ldt2_s05,nonword,0.8531400292387988
ldt2_s05,nonword,0.746669778666315
ldt2_s05,nonword,0.8421644992773673
ldt2_s05,nonword,0.7090248831391409
