ID,condition,RT
ldt2_s15,word,0.6358452727333171
ldt2_s15,word,0.6704465709289384
ldt2_s15,word,0.6589766951911529
ldt2_s15,word,0.5897211464956131
ldt2_s15,word,0.6368819492385298
ldt2_s15,word,0.6836883581460143
ldt2_s15,word,0.6164798141760879
ldt2_s15,word,0.5915857165210116
ldt2_s15,word,0.607502504828071
ldt2_s15,word,0.6922174671465089
ldt2_s15,word,0.5629182332608648
ldt2_s15,word,0.613428704091872
ldt2_s15,word,0.5810279731013845
ldt2_s15,word,0.6618099823792711
ldt2_s15,word,0.6755244676503459
ldt2_s15,word,0.5931971271654671
ldt2_s15,word,0.5576951418659438
ldt2_s15,word,0.6326796489316113
ldt2_s15,word,0.5195731225156194
ldt2_s15,word,0.6098453810769806
ldt2_s15,word,0.6423258415569556
ldt2_s15,word,0.5700401360423611
ldt2_s15,word,0.6819819161578212
ldt2_s15,word,0.6381750399908379
ldt2_s15,word,0.6323161211669334
ldt2_s15,nonword,0.6786555862895377
ldt2_s15,nonword,0.6662627694251891
ldt2_s15,nonword,0.7015906887158149
ldt2_s15,nonword,0.7086852175142314
ldt2_s15,nonword,0.6490839344550657
ldt2_s15,nonword,0.6718206595396771
ldt2_s15,nonword,0.7740994526670468
ldt2_s15,nonword,0.7223709690735806
ldt2_s15,nonword,0.7780005994400688
ldt2_s15,nonword,0.7044966822574269
ldt2_s15,nonword,0.7983422395399111
ldt2_s15,nonword,0.6786366631674832
ldt2_s15,nonword,0.7742637746522412
ldt2_s15,nonword,0.6872946150168335
ldt2_s15,nonword,0.7793017931625192
ldt2_s15,nonword,0.7057745801519556
ldt2_s15,nonword,0.6162734509623059
ldt2_s15,nonword,0.6475942389811976
ldt2_s15,nonword,0.6896794153286987
ldt2_s15,nonword,0.7385318157823806
ldt2_s15,nonword,0.7924216837616055
ldt2_s15,nonword,0.7444721747249563
ldt2_s15,nonword,0.731505826343001
ldt2_s15,nonword,0.7516787181110937
ldt2_s15,nonword,0.655216591510361
