ID,condition,RT
ldt2_s13,word,0.5376058568329406
ldt2_s13,word,0.5250634680848781
ldt2_s13,word,0.5849291122323131
ldt2_s13,word,0.5478203707803961
ldt2_s13,word,0.5467655339752496
ldt2_s13,word,0.5340207737140994
ldt2_s13,word,0.4977279767750671
ldt2_s13,word,0.5182715169675138
ldt2_s13,word,0.5289072514959616
ldt2_s13,word,0.6848940731552843
ldt2_s13,word,0.5628558907218829
ldt2_s13,word,0.633951597018282
ldt2_s13,word,0.5632699736571718
ldt2_s13,word,0.5939223148117636
ldt2_s13,word,0.5289026358387448
ldt2_s13,word,0.5792753197238554
ldt2_s13,word,0.5421725052403584
ldt2_s13,word,0.5742230942110483
ldt2_s13,word,0.5617296589236896
ldt2_s13,word,0.5622091634840911
ldt2_s13,word,0.5934523279996601
ldt2_s13,word,0.5979016161759197
ldt2_s13,word,0.5067852508425515
ldt2_s13,word,0.6109580118211226
ldt2_s13,word,0.5123939189067922
ldt2_s13,nonword,0.7821845647044091
ldt2_s13,nonword,0.7703687969926961
ldt2_s13,nonword,0.8110875557590403
ldt2_s13,nonword,0.8986183081926379
ldt2_s13,nonword,0.6759513990379027
ldt2_s13,nonword,0.8336333552295646
ldt2_s13,nonword,0.7088642660671354
ldt2_s13,nonword,0.8348454962692748
ldt2_s13,nonword,0.7496233249630451
ldt2_s13,nonword,0.8023149608460456
ldt2_s13,nonword,0.7878504000734439
ldt2_s13,nonword,0.762203140395657
ldt2_s13,nonword,0.5915805705568411
ldt2_s13,nonword,0.767698330262624
ldt2_s13,nonword,0.8222435216866131
ldt2_s13,nonword,0.8297869230858337
ldt2_s13,nonword,0.7541182754294733
ldt2_s13,nonword,0.7813857807097141
ldt2_s13,nonword,0.7596366825874621
ldt2_s13,nonword,0.775315101097806
ldt2_s13,nonword,0.7462261067561914
ldt2_s13,nonword,0.7788762848763903
ldt2_s13,nonword,0.7847522830629762
ldt2_s13,nonword,0.6722224507935373
ldt2_s13,nonword,0.7479604944413087
