ID,condition,RT
ldt2_s12,word,0.789741213480506
ldt2_s12,word,0.7763203573425475
ldt2_s12,word,0.7795344006106409
ldt2_s12,word,0.7936080752795025
ldt2_s12,word,0.7761001295436457
ldt2_s12,word,0.6946740910110414
ldt2_s12,word,0.7280281962827566
ldt2_s12,word,0.8642697153225798
ldt2_s12,word,0.8326383724644472
ldt2_s12,word,0.7702104912899592
ldt2_s12,word,0.7237151187264825
ldt2_s12,word,0.7509692580479403
ldt2_s12,word,0.7904929601306062
ldt2_s12,word,0.7504551088990491
ldt2_s12,word,0.7881792923107921
ldt2_s12,word,0.8514209677602206
ldt2_s12,word,0.7334396767363066
ldt2_s12,word,0.7332666364684112
ldt2_s12,word,0.7536167363154342
ldt2_s12,word,0.7707457235573197
ldt2_s12,word,0.7066203549347578
ldt2_s12,word,0.7359307740757077
ldt2_s12,word,0.8236062467703994
ldt2_s12,word,0.7142996471797095
ldt2_s12,word,0.7904773718749558
ldt2_s12,nonword,0.7461371035028409
ldt2_s12,nonword,0.8251133729771347
ldt2_s12,nonword,0.7734183722462971
ldt2_s12,nonword,0.9004389454714231
ldt2_s12,nonword,0.7993355725704671
ldt2_s12,nonword,0.8288938533970128
ldt2_s12,nonword,0.8928528991051452
ldt2_s12,nonword,0.7999912581767037
ldt2_s12,nonword,0.8353289499167064
ldt2_s12,nonword,0.8323155156230547
ldt2_s12,nonword,0.7606186830332817
ldt2_s12,nonword,0.8364872149921445
ldt2_s12,nonword,0.801390862434584
ldt2_s12,nonword,0.7263026610195976
ldt2_s12,nonword,0.7310464185400087
ldt2_s12,nonword,0.8304202930015296
ldt2_s12,nonword,0.8714708276829123
ldt2_s12,nonword,0.8146712598503714
ldt2_s12,nonword,0.7462725443531687
ldt2_s12,nonword,0.8869220524091475
ldt2_s12,nonword,0.8122587891616166
ldt2_s12,nonword,0.8350899084514917
ldt2_s12,nonword,0.8159693824787013
ldt2_s12,nonword,0.8742568913592045
ldt2_s12,nonword,0.7422493150904409
