ID,condition,RT
ldt2_s14,word,0.6649336273736631
ldt2_s14,word,0.7680653347008966
ldt2_s14,word,0.7716793596949015
ldt2_s14,word,0.8540713301872189
ldt2_s14,word,0.768642992913569
ldt2_s14,word,0.7264448898031872
ldt2_s14,word,0.7360682803877054
ldt2_s14,word,0.8240852542242258
ldt2_s14,word,0.7538029079707452
ldt2_s14,word,0.7154430627397735
ldt2_s14,word,0.8482887687291512
ldt2_s14,word,0.7637142539421249
ldt2_s14,word,0.77720967621743
ldt2_s14,word,0.688161355307039
ldt2_s14,word,0.6729492086615075
ldt2_s14,word,0.7324321625681621
ldt2_s14,word,0.7541103911718129
ldt2_s14,word,0.7468771562253481
ldt2_s14,word,0.6442596674146903
ldt2_s14,word,0.7485042328978627
ldt2_s14,word,0.7437387474189536
ldt2_s14,word,0.7184768122260403
ldt2_s14,word,0.7658956452250285
ldt2_s14,word,0.8273080695328046
ldt2_s14,word,0.7305533846723774
ldt2_s14,nonword,0.8198210991433962
ldt2_s14,nonword,0.8145960209687966
ldt2_s14,nonword,0.8102306129664506
ldt2_s14,nonword,0.73596289867905
ldt2_s14,nonword,0.7556116655460258
ldt2_s14,nonword,0.6904418261360686
ldt2_s14,nonword,0.8119206670096668
ldt2_s14,nonword,0.7839568469694744
ldt2_s14,nonword,0.8496757879817975
ldt2_s14,nonword,0.7889978980876016
ldt2_s14,nonword,0.7748982045353837
ldt2_s14,nonword,0.7405459732639077
ldt2_s14,nonword,0.7841732752345711
ldt2_s14,nonword,0.8527748121464847
ldt2_s14,nonword,0.6413924438401252
ldt2_s14,nonword,0.7574280123874161
ldt2_s14,nonword,0.6700816454021272
ldt2_s14,nonword,0.7467561263777158
ldt2_s14,nonword,0.665813742619527
ldt2_s14,nonword,0.7705501410202035
ldt2_s14,nonword,0.7865677200852916
ldt2_s14,nonword,0.7841480798736996
ldt2_s14,nonword,0.6927292497974955
ldt2_s14,nonword,0.8143949204456149
ldt2_s14,nonword,0.7761766008823928
