ID,condition,RT
ldt2_s10,word,0.5020685161078955
ldt2_s10,word,0.49646909231559794
ldt2_s10,word,0.4906419798146459
ldt2_s10,word,0.5862158736098644
ldt2_s10,word,0.5560802144885642
ldt2_s10,word,0.6326888167235039
ldt2_s10,word,0.539542910309374
ldt2_s10,word,0.567139188650926
ldt2_s10,word,0.4893624084743734
ldt2_s10,word,0.4303565025614671
ldt2_s10,word,0.5429767671405809
ldt2_s10,word,0.5397004052661787
ldt2_s10,word,0.5212643453995016
ldt2_s10,word,0.5137967751928995
ldt2_s10,word,0.533992296973786
ldt2_s10,word,0.46683914511085456
ldt2_s10,word,0.39443238542859416
ldt2_s10,word,0.4217778433126874
ldt2_s10,word,0.46478797700006275
ldt2_s10,word,0.4575127687659329
ldt2_s10,word,0.4258980563842808
ldt2_s10,word,0.4756018966099369
ldt2_s10,word,0.4897205704241079
ldt2_s10,word,0.4715629259013725
ldt2_s10,word,0.46590086773946865
ldt2_s10,nonword,0.6113941554936067
ldt2_s10,nonword,0.6155863534916465
ldt2_s10,nonword,0.6346248037082806
ldt2_s10,nonword,0.5903615958723385
ldt2_s10,nonword,0.6307092731746833
ldt2_s10,nonword,0.5837266841227203
ldt2_s10,nonword,0.5765637985442507
ldt2_s10,nonword,0.7040801313944641
ldt2_s10,nonword,0.6081060256840513
ldt2_s10,nonword,0.6162912739686415
ldt2_s10,nonword,0.56493095695311
ldt2_s10,nonword,0.6092446607670268
ldt2_s10,nonword,0.6894534906863988
ldt2_s10,nonword,0.5256513042680075
ldt2_s10,nonword,0.5795830179540759
ldt2_s10,nonword,0.5299627752180324
ldt2_s10,nonword,0.5777407604891168
ldt2_s10,nonword,0.5241353875111332
ldt2_s10,nonword,0.6452497714008177
ldt2_s10,nonword,0.6881090730931408
ldt2_s10,nonword,0.5827440614118238
ldt2_s10,nonword,0.6847343070237601
ldt2_s10,nonword,0.6485277552201211
ldt2_s10,nonword,0.6071281765286072
ldt2_s10,nonword,0.6236566406913673
