ID,condition,RT
ldt_s03,word,0.5075456775441112
ldt_s03,word,0.2398364173554675
ldt_s03,word,0.46033452392221175
ldt_s03,word,0.7374633799337351
ldt_s03,word,0.6755920766712292
ldt_s03,word,0.6895950106489871
ldt_s03,word,0.6054767418818844
ldt_s03,word,0.7094472436758666
ldt_s03,word,0.4389463909186357
ldt_s03,word,0.6416957738260425
ldt_s03,word,0.5017290284379012
ldt_s03,word,0.7321240667657872
ldt_s03,word,0.5981093105397466
ldt_s03,word,0.3965991823790636
ldt_s03,word,0.7076572095715244
ldt_s03,word,0.7449371418241072
ldt_s03,word,0.6082138187667147
ldt_s03,word,0.7479909412191994
ldt_s03,word,0.5674892002864662
ldt_s03,word,0.47991752095959433
ldt_s03,word,0.5787437023666974
ldt_s03,word,0.460088244482893
ldt_s03,word,0.5115735008050425
ldt_s03,word,0.5695536824977507
ldt_s03,word,0.5481339670062109
ldt_s03,nonword,0.8626320598490008
ldt_s03,nonword,0.7870454774000334
ldt_s03,nonword,0.8227908224672399
ldt_s03,nonword,0.825220654582641
ldt_s03,nonword,0.8568520182913114
ldt_s03,nonword,0.7959102513258223
ldt_s03,nonword,0.646818144388245
ldt_s03,nonword,0.782343720137036
ldt_s03,nonword,0.7804182243034563
ldt_s03,nonword,0.8096338735982137
ldt_s03,nonword,0.8317431305168107
ldt_s03,nonword,0.7820320682252013
ldt_s03,nonword,0.8696650727203392
ldt_s03,nonword,0.9479901638510002
ldt_s03,nonword,0.7463782884647516
ldt_s03,nonword,0.7530406720049078
ldt_s03,nonword,0.799629060757805
ldt_s03,nonword,0.7284014663882414
ldt_s03,nonword,1.0096800895472062
ldt_s03,nonword,0.7935625138030037
ldt_s03,nonword,0.8679516447385185
ldt_s03,nonword,0.9369683522858172
ldt_s03,nonword,1.0076459486141425
ldt_s03,nonword,0.7712674406549971
ldt_s03,nonword,1.0245281866422997
