ID,condition,RT
ldt2_s08,word,0.5922498506879946
ldt2_s08,word,0.5332767366323581
ldt2_s08,word,0.6179972792810844
ldt2_s08,word,0.4057401633698281
ldt2_s08,word,0.5841314089984162
ldt2_s08,word,0.6036438563508691
ldt2_s08,word,0.538806007834597
ldt2_s08,word,0.5343449046013891
ldt2_s08,word,0.48267391683494737
ldt2_s08,word,0.5149720958594349
ldt2_s08,word,0.617466411617491
ldt2_s08,word,0.5296223974645944
ldt2_s08,word,0.4857241128593991
ldt2_s08,word,0.4966247999336709
ldt2_s08,word,0.49460909190530866
ldt2_s08,word,0.5246895093417933
ldt2_s08,word,0.4722213453244117
ldt2_s08,word,0.5260265928725726
ldt2_s08,word,0.5890868616307113
ldt2_s08,word,0.495413062393292
ldt2_s08,word,0.47325689900504353
ldt2_s08,word,0.5860137991545343
ldt2_s08,word,0.6452914888190054
ldt2_s08,word,0.4898091393987804
ldt2_s08,word,0.5702617492399545
ldt2_s08,nonword,0.8164222005717545
ldt2_s08,nonword,0.6893668709767001
ldt2_s08,nonword,0.7408612110938606
ldt2_s08,nonword,0.6570438771946804
ldt2_s08,nonword,0.7704480804188246
ldt2_s08,nonword,0.7127601560514967
ldt2_s08,nonword,0.8619669434006941
ldt2_s08,nonword,0.7071928819720863
ldt2_s08,nonword,0.84816554241636
ldt2_s08,nonword,0.7240677106476225
ldt2_s08,nonword,0.5928185371210568
ldt2_s08,nonword,0.7194249698362587
ldt2_s08,nonword,0.7185214438867166
ldt2_s08,nonword,0.6706749355247615
ldt2_s08,nonword,0.6980466577385387
ldt2_s08,nonword,0.6438926962942004
ldt2_s08,nonword,0.6415760499071158
ldt2_s08,nonword,0.6922324459386332
ldt2_s08,nonword,0.7861283601540666
ldt2_s08,nonword,0.8191496415345383
ldt2_s08,nonword,0.8134169128469765
ldt2_s08,nonword,0.6696807372824687
ldt2_s08,nonword,0.6708986409080041
ldt2_s08,nonword,0.7963828186145668
ldt2_s08,nonword,0.7456111777159509
