ID,condition,RT
ldt2_s16,word,0.8035519399633242
ldt2_s16,word,0.7054346943457224
ldt2_s16,word,0.8168156910097599
ldt2_s16,word,0.7894289431708893
ldt2_s16,word,0.7761741802240949
ldt2_s16,word,0.8615671920489356
ldt2_s16,word,0.7617316075100249
ldt2_s16,word,0.7629802146334269
ldt2_s16,word,0.7567367399526378
ldt2_s16,word,0.802851961450848
ldt2_s16,word,0.8511307717412351
ldt2_s16,word,0.6475037631647728
ldt2_s16,word,0.7827867051283979
ldt2_s16,word,0.7231383366905012
ldt2_s16,word,0.7323298284429669
ldt2_s16,word,0.7450991525850806
ldt2_s16,word,0.6841650528975366
ldt2_s16,word,0.7834140327323096
ldt2_s16,word,0.7675754902528051
ldt2_s16,word,0.729577956513277
ldt2_s16,word,0.6923306507272621
ldt2_s16,word,0.6897225384775683
ldt2_s16,word,0.6685798531661888
ldt2_s16,word,0.7494327180534744
ldt2_s16,word,0.670075769712742
ldt2_s16,nonword,0.8047852343445075
ldt2_s16,nonword,0.9613477360040689
ldt2_s16,nonword,0.854172921257823
ldt2_s16,nonword,0.8524299652032766
ldt2_s16,nonword,0.8283099430365823
ldt2_s16,nonword,0.8592763297131976
ldt2_s16,nonword,0.8172876267125944
ldt2_s16,nonword,0.8289416485431068
ldt2_s16,nonword,0.7838302445248213
ldt2_s16,nonword,0.7866297437527922
ldt2_s16,nonword,0.7828541598956142
ldt2_s16,nonword,0.902038646685386
ldt2_s16,nonword,0.8139606269495682
ldt2_s16,nonword,0.8384702380818779
ldt2_s16,nonword,0.8458929201605634
ldt2_s16,nonword,0.7640719543296922
ldt2_s16,nonword,0.7893302308909147
ldt2_s16,nonword,0.9768060328029934
ldt2_s16,nonword,0.8032247325683762
ldt2_s16,nonword,0.7315217638838276
ldt2_s16,nonword,0.8644437135526671
ldt2_s16,nonword,0.7541809585491566
ldt2_s16,nonword,0.8046273113322757
ldt2_s16,nonword,0.8011379026483848
ldt2_s16,nonword,0.7695803423733046
