ID,condition,RT
ldt2_s18,word,0.47721808567641244
ldt2_s18,word,0.5604191736449687
ldt2_s18,word,0.5068737961314673
ldt2_s18,word,0.5935842434309908
ldt2_s18,word,0.5884602795378093
ldt2_s18,word,0.6200175697175326
ldt2_s18,word,0.5459760059848134
ldt2_s18,word,0.5128175273006257
ldt2_s18,word,0.5040560138885014
ldt2_s18,word,0.5921889292955235
ldt2_s18,word,0.6071189531261841
ldt2_s18,word,0.612818632904906
ldt2_s18,word,0.5763755361275013
ldt2_s18,word,0.5413889977969877
ldt2_s18,word,0.634854007537279
ldt2_s18,word,0.5509731846079032
ldt2_s18,word,0.614406099880698
ldt2_s18,word,0.6167940351463022
ldt2_s18,word,0.5669527168655876
ldt2_s18,word,0.6190546591536626
ldt2_s18,word,0.5425843619715076
ldt2_s18,word,0.6314094804003269
ldt2_s18,word,0.5052941589416932
ldt2_s18,word,0.5786698434377038
ldt2_s18,word,0.6062964103801411
ldt2_s18,nonword,0.9621538234062954
ldt2_s18,nonword,0.9557937911813356
ldt2_s18,nonword,0.7561532257013415
ldt2_s18,nonword,0.8878611244336381
ldt2_s18,nonword,0.947640953946661
ldt2_s18,nonword,0.8928028120069391
ldt2_s18,nonword,0.8985365711513358
ldt2_s18,nonword,0.9097631503713892
ldt2_s18,nonword,0.9258822382949062
ldt2_s18,nonword,0.9289251549298816
ldt2_s18,nonword,0.9029728304664154
ldt2_s18,nonword,0.8603954533162775
ldt2_s18,nonword,0.8426547720070857
ldt2_s18,nonword,0.8767529672828035
ldt2_s18,nonword,0.8882800086040524
ldt2_s18,nonword,0.8374225265919045
ldt2_s18,nonword,0.9119213179776301
ldt2_s18,nonword,0.8440259693282874
ldt2_s18,nonword,0.8535355064374792
ldt2_s18,nonword,0.8853435744347018
ldt2_s18,nonword,0.8706224279994823
ldt2_s18,nonword,0.9882919632681898
ldt2_s18,nonword,0.772163794337716
ldt2_s18,nonword,0.9656442318543281
ldt2_s18,nonword,0.7975701184674917
