ID,condition,RT
ldt2_s20,word,0.6037242086427423
ldt2_s20,word,0.5742772379821047
ldt2_s20,word,0.5813341196269046
ldt2_s20,word,0.5329485869116497
ldt2_s20,word,0.5676926095567038
ldt2_s20,word,0.5980689887721691
ldt2_s20,word,0.5354408440569679
ldt2_s20,word,0.5392053565050636
ldt2_s20,word,0.5595872470652145
ldt2_s20,word,0.4079125043761843
ldt2_s20,word,0.6472191893173671
ldt2_s20,word,0.5448961519102119
ldt2_s20,word,0.4921461658101382
ldt2_s20,word,0.5705958440560543
ldt2_s20,word,0.47134173788633466
ldt2_s20,word,0.5854022295955171
ldt2_s20,word,0.6171100798459882
ldt2_s20,word,0.5073498831677594
ldt2_s20,word,0.5420848030333137
ldt2_s20,word,0.5515353707133407
ldt2_s20,word,0.4385211124977272
ldt2_s20,word,0.5539164764463979
ldt2_s20,word,0.551685252569909
ldt2_s20,word,0.6320119486534036
ldt2_s20,word,0.5774968324817616
ldt2_s20,nonword,0.8712687095614932
ldt2_s20,nonword,0.8726817197782779
ldt2_s20,nonword,0.7738577929009457
ldt2_s20,nonword,0.8941506681603193
ldt2_s20,nonword,0.9473504767574955
ldt2_s20,nonword,0.936867205256313
ldt2_s20,nonword,0.9219047191398682
ldt2_s20,nonword,0.9117656854915988
ldt2_s20,nonword,0.8750996508256196
ldt2_s20,nonword,0.9384480965148483
ldt2_s20,nonword,0.9475631497576416
ldt2_s20,nonword,0.8962890460614328
ldt2_s20,nonword,0.9115931907903374
ldt2_s20,nonword,0.9086244268513304
ldt2_s20,nonword,0.9195125508584567
ldt2_s20,nonword,0.8215554324855273
ldt2_s20,nonword,0.9600676049161712
ldt2_s20,nonword,0.8799985564340519
ldt2_s20,nonword,0.8111449154093643
ldt2_s20,nonword,0.8974200469949146
ldt2_s20,nonword,0.9445843446967754
ldt2_s20,nonword,0.776034981438641
ldt2_s20,nonword,1.0039653284587302
ldt2_s20,nonword,0.8551530663706816
ldt2_s20,nonword,0.9500412132681533
