ID,condition,RT
ldt2_s17,word,0.6450069952862897
ldt2_s17,word,0.6431583510845026
ldt2_s17,word,0.5647104686939959
ldt2_s17,word,0.6524380296909812
ldt2_s17,word,0.6089535229366347
ldt2_s17,word,0.6734690896760288
ldt2_s17,word,0.6546508790455756
ldt2_s17,word,0.6498092254504402
ldt2_s17,word,0.6669294636533045
ldt2_s17,word,0.6442329919576498
ldt2_s17,word,0.697398601142606
ldt2_s17,word,0.5909513200743435
ldt2_s17,word,0.6386469330455963
ldt2_s17,word,0.6328959521233892
ldt2_s17,word,0.7412078312614664
ldt2_s17,word,0.6347298486984817
ldt2_s17,word,0.6777520980318481
ldt2_s17,word,0.6392913212830749
ldt2_s17,word,0.658527238022443
ldt2_s17,word,0.5973792709468528
ldt2_s17,word,0.6048844677989048
ldt2_s17,word,0.6834139677896907
ldt2_s17,word,0.5754103950580564
ldt2_s17,word,0.6307267617341054
ldt2_s17,word,0.583745868318918
ldt2_s17,nonword,0.8370147361602163
ldt2_s17,nonword,0.8371935892138523
ldt2_s17,nonword,0.7804372141909396
ldt2_s17,nonword,0.8602282694406864
ldt2_s17,nonword,0.776326681937501
ldt2_s17,nonword,0.7703722717022906
ldt2_s17,nonword,0.8798218417343859
ldt2_s17,nonword,0.8137532582496656
ldt2_s17,nonword,0.856562831624557
ldt2_s17,nonword,0.8347633153116266
ldt2_s17,nonword,0.9107450920308504
ldt2_s17,nonword,0.7768461291266544
ldt2_s17,nonword,0.8345313572654448
ldt2_s17,nonword,0.8700882875880062
ldt2_s17,nonword,0.8172469355669925
ldt2_s17,nonword,0.8063975986142572
ldt2_s17,nonword,0.8627243578349855
ldt2_s17,nonword,0.8418315289126449
ldt2_s17,nonword,0.7661016717292245
ldt2_s17,nonword,0.8683849478264745
ldt2_s17,nonword,0.8322444415620804
ldt2_s17,nonword,0.8809660496669329
ldt2_s17,nonword,0.8368300529739111
ldt2_s17,nonword,0.8823173390891235
ldt2_s17,nonword,0.8343171044205885
