ID,condition,RT
ldt_s01,word,0.6872373083179375
ldt_s01,word,0.5645881555585759
ldt_s01,word,0.6738122809817174
ldt_s01,word,0.6012349445047223
ldt_s01,word,0.6001691083306006
ldt_s01,word,0.7157698299193836
ldt_s01,word,0.5247911279865639
ldt_s01,word,0.5357430370916584
ldt_s01,word,0.44393647130563696
ldt_s01,word,0.6339420021281479
ldt_s01,word,0.6232113945385969
ldt_s01,word,0.5800089290658549
ldt_s01,word,0.8301468250618906
ldt_s01,word,0.4189108780509
ldt_s01,word,0.7185594998638993
ldt_s01,word,0.5219933312273894
ldt_s01,word,0.5879966304100469
ldt_s01,word,0.8009274297247889
ldt_s01,word,0.5587705400102554
ldt_s01,word,0.7426293197235752
ldt_s01,word,0.7709754823339806
ldt_s01,word,0.46323772574126165
ldt_s01,word,0.6890298928764982
ldt_s01,word,0.5061402873488923
ldt_s01,word,0.4120137446024988
ldt_s01,nonword,0.8604805431817327
ldt_s01,nonword,0.9617787051057493
ldt_s01,nonword,0.8822688900385378
ldt_s01,nonword,1.0476340355320646
ldt_s01,nonword,0.7970409650693665
ldt_s01,nonword,0.8132228995489127
ldt_s01,nonword,0.8850399741699146
ldt_s01,nonword,0.8152265035313153
ldt_s01,nonword,0.6719167117279947
ldt_s01,nonword,0.9910602816873512
ldt_s01,nonword,0.6408078853342399
ldt_s01,nonword,0.656258670310153
ldt_s01,nonword,0.7940264689916573
ldt_s01,nonword,0.7463760912766143
ldt_s01,nonword,0.8164869701383239
ldt_s01,nonword,0.7757424334594502
ldt_s01,nonword,0.786576864891139
ldt_s01,nonword,0.6612909479945295
ldt_s01,nonword,0.96572853447308
ldt_s01,nonword,0.9363767610063536
ldt_s01,nonword,0.8850562234449018
ldt_s01,nonword,0.7574005939373619
ldt_s01,nonword,0.767090740949573
ldt_s01,nonword,1.0507865356695296
ldt_s01,nonword,0.6846547194623641
