ID,condition,RT
ldt2_s11,word,0.6856747633093945
ldt2_s11,word,0.7589327651203124
ldt2_s11,word,0.8057848141185315
ldt2_s11,word,0.6860114365940739
ldt2_s11,word,0.7174638142878941
ldt2_s11,word,0.7116749581902271
ldt2_s11,word,0.8270661681558795
ldt2_s11,word,0.7939622006246304
ldt2_s11,word,0.7003695554468196
ldt2_s11,word,0.7118381983536002
ldt2_s11,word,0.7772427423345977
ldt2_s11,word,0.7454880485899074
ldt2_s11,word,0.742994148300607
ldt2_s11,word,0.6922919765481896
ldt2_s11,word,0.8045443704836038
ldt2_s11,word,0.7579796192757305
ldt2_s11,word,0.7181388739409323
ldt2_s11,word,0.7797693836457386
ldt2_s11,word,0.7096444259495688
ldt2_s11,word,0.7206252778873565
ldt2_s11,word,0.7377387615066237
ldt2_s11,word,0.7936304369630593
ldt2_s11,word,0.6955793364281784
ldt2_s11,word,0.7451824749401976
ldt2_s11,word,0.6606524199701552
ldt2_s11,nonword,0.8097100532067396
ldt2_s11,nonword,0.7964101531850494
ldt2_s11,nonword,0.9070683655589574
ldt2_s11,nonword,0.9014350619859357
ldt2_s11,nonword,0.9085543198432877
ldt2_s11,nonword,0.918033193653885
ldt2_s11,nonword,0.8374114136236206
ldt2_s11,nonword,0.8756486400960068
ldt2_s11,nonword,0.8619787879267581
ldt2_s11,nonword,0.9116600545025912
ldt2_s11,nonword,0.7850211208123381
ldt2_s11,nonword,0.9929751775109749
ldt2_s11,nonword,0.9075105272550438
ldt2_s11,nonword,0.8086486789351036
ldt2_s11,nonword,0.7484128900705757
ldt2_s11,nonword,0.855270249644186
ldt2_s11,nonword,0.8828534336832738
ldt2_s11,nonword,0.8724066381681084
ldt2_s11,nonword,0.8279506736401476
ldt2_s11,nonword,0.8290791163316156
ldt2_s11,nonword,0.9006333989057788
ldt2_s11,nonword,0.7950511975265209
ldt2_s11,nonword,0.8493542942051439
ldt2_s11,nonword,0.8930530907616685
ldt2_s11,nonword,0.8584688169866995
