ID,condition,RT
ldt2_s07,word,0.5812284757137938
ldt2_s07,word,0.595278382875028
ldt2_s07,word,0.5581740319487752
ldt2_s07,word,0.5588419362333388
ldt2_s07,word,0.5206421655970965
ldt2_s07,word,0.6187335476848104
ldt2_s07,word,0.582021052269208
ldt2_s07,word,0.5184008985044575
ldt2_s07,word,0.5232611904483918
ldt2_s07,word,0.5339650288783252
ldt2_s07,word,0.504849995078865
ldt2_s07,word,0.5773847535116375
ldt2_s07,word,0.5092614649904545
ldt2_s07,word,0.5824016501776452
ldt2_s07,word,0.6047169941157795
ldt2_s07,word,0.5066131594501654
ldt2_s07,word,0.5041042450923077
ldt2_s07,word,0.4833526594846113
ldt2_s07,word,0.5988722010914449
ldt2_s07,word,0.5960066795378484
ldt2_s07,word,0.5895551465762006
ldt2_s07,word,0.5876756295154147
ldt2_s07,word,0.5470905930002256
ldt2_s07,word,0.5480671777376889
ldt2_s07,word,0.4463731699766077
ldt2_s07,nonword,0.6966296388822972
ldt2_s07,nonword,0.781023105517622
ldt2_s07,nonword,0.7349486889361531
ldt2_s07,nonword,0.7901635831476741
ldt2_s07,nonword,0.7674559170109848
ldt2_s07,nonword,0.7575643089598587
ldt2_s07,nonword,0.7136594018601967
ldt2_s07,nonword,0.6378114199666962
ldt2_s07,nonword,0.7143883345766696
ldt2_s07,nonword,0.6980438445377887
ldt2_s07,nonword,0.6903753863162694
ldt2_s07,nonword,0.6736130208278622
ldt2_s07,nonword,0.6770844609226226
ldt2_s07,nonword,0.7340399650233136
ldt2_s07,nonword,0.7668162681622618
ldt2_s07,nonword,0.7185822747288647
ldt2_s07,nonword,0.7947096728601711
ldt2_s07,nonword,0.8176741744057995
ldt2_s07,nonword,0.7972945123756884
ldt2_s07,nonword,0.6837695970055745
ldt2_s07,nonword,0.7231641690719226
ldt2_s07,nonword,0.8169447329643666
ldt2_s07,nonword,0.6546392128209197
ldt2_s07,nonword,0.7503638024771782
ldt2_s07,nonword,0.6784391878977819
