ID,condition,RT
ldt2_s09,word,0.49816091872394264
ldt2_s09,word,0.5221993918350439
ldt2_s09,word,0.4417756540359842
ldt2_s09,word,0.49436296893354426
ldt2_s09,word,0.4252127502542168
ldt2_s09,word,0.41432087631643116
ldt2_s09,word,0.5146840574014264
ldt2_s09,word,0.4682808796135764
ldt2_s09,word,0.4652636966274584
ldt2_s09,word,0.4518949190469788
ldt2_s09,word,0.44607160583999556
ldt2_s09,word,0.42955425240673617
ldt2_s09,word,0.4885607456866014
ldt2_s09,word,0.45989586040623454
ldt2_s09,word,0.53945485202981
ldt2_s09,word,0.5514611427217728
ldt2_s09,word,0.4292417214209209
ldt2_s09,word,0.4036828086398818
ldt2_s09,word,0.47094771430176574
ldt2_s09,word,0.4585774043690262
ldt2_s09,word,0.5094603164225395
ldt2_s09,word,0.4220212168537731
ldt2_s09,word,0.5127116492788863
ldt2_s09,word,0.4621104434628912
ldt2_s09,word,0.5501317854522652
ldt2_s09,nonword,0.7739238967045541
ldt2_s09,nonword,0.683330862839459
ldt2_s09,nonword,0.8606922719036528
ldt2_s09,nonword,0.8174895887111917
ldt2_s09,nonword,0.7696189916200874
ldt2_s09,nonword,0.7343615513650814
ldt2_s09,nonword,0.7743521025140808
ldt2_s09,nonword,0.685424161589141
ldt2_s09,nonword,0.8727791207071947
ldt2_s09,nonword,0.7476755660443695
ldt2_s09,nonword,0.7553229592928845
ldt2_s09,nonword,0.7157616711166837
ldt2_s09,nonword,0.8136842879183901
ldt2_s09,nonword,0.7621794486645136
ldt2_s09,nonword,0.8125237580971583
ldt2_s09,nonword,0.7278447632309839
ldt2_s09,nonword,0.7911405342102179
ldt2_s09,nonword,0.8279803034182087
ldt2_s09,nonword,0.7678784730114013
ldt2_s09,nonword,0.7546563280382551
ldt2_s09,nonword,0.7348958561189055
ldt2_s09,nonword,0.8502953504661364
ldt2_s09,nonword,0.7724462731021623
ldt2_s09,nonword,0.807018678483903
ldt2_s09,nonword,0.7776046083767884
